factset_id,yearquart,tobinsq,tobinsq_std
000WRR-E,20221,0.67425805,-0.56646645
000WVZ-E,20152,,
000WVZ-E,20153,,
000WVZ-E,20154,,
000WVZ-E,20161,,
000WVZ-E,20162,,
000WVZ-E,20163,,
000WVZ-E,20164,,
000WVZ-E,20171,,
000WVZ-E,20172,,
000WVZ-E,20173,,
000WVZ-E,20174,,
000WVZ-E,20181,,
000WVZ-E,20182,,
000WVZ-E,20183,,
000WVZ-E,20184,,
000WVZ-E,20191,,
000WVZ-E,20192,,
000WVZ-E,20193,,
000WVZ-E,20194,,
000WVZ-E,20201,,
000WVZ-E,20202,,
000WVZ-E,20203,,
000WVZ-E,20204,,
000WVZ-E,20211,,
000WVZ-E,20212,,
000WVZ-E,20213,,
000WVZ-E,20214,,
000WVZ-E,20221,,
000WW4-E,20152,6.599236,2.2045047
000WW4-E,20153,6.5555396,2.1840689
000WW4-E,20154,7.1786718,2.475493
000WW4-E,20161,6.8175197,2.3065906
000WW4-E,20162,6.6836338,2.2439754
000WW4-E,20163,5.7399392,1.802632
000WW4-E,20164,5.6456809,1.7585496
000WW4-E,20171,6.0708971,1.9574131
000WW4-E,20172,5.9347277,1.8937299
000WW4-E,20173,5.3400445,1.6156107
000WW4-E,20174,5.6879911,1.7783371
000WW4-E,20181,4.3939943,1.1731656
000WW4-E,20182,3.8404307,0.91427714
000WW4-E,20183,4.4629493,1.2054142
000WW4-E,20184,3.3073902,0.66498673
000WW4-E,20191,4.6267872,1.2820373
000WW4-E,20192,5.7553267,1.8098284
000WW4-E,20193,5.065412,1.4871716
000WW4-E,20194,5.4024806,1.6448106
000WW4-E,20201,2.7830856,0.41978198
000WW4-E,20202,3.1287713,0.58145094
000WW4-E,20203,3.4464591,0.73002595
000WW4-E,20204,4.2745385,1.117299
000WW4-E,20211,4.292604,1.1257478
000WW4-E,20212,4.6435609,1.2898819
000WW4-E,20213,4.4125047,1.1818224
000WW4-E,20214,4.371387,1.1625926
000WW4-E,20221,3.6291585,0.8154701
000WX2-E,20152,0.10761183,-0.83147335
000WX2-E,20153,0.11092667,-0.82992309
000WX2-E,20154,0.10921799,-0.83072221
000WX2-E,20161,0.096063234,-0.83687437
000WX2-E,20162,0.083595358,-0.84270531
000WX2-E,20163,0.10602441,-0.83221579
000WX2-E,20164,0.12352362,-0.82403177
000WX2-E,20171,0.12840362,-0.82174951
000WX2-E,20172,0.14168569,-0.81553781
000WX2-E,20173,0.15139754,-0.81099582
000WX2-E,20174,0.15181868,-0.81079888
000WX2-E,20181,0.14658497,-0.81324655
000WX2-E,20182,0.1369905,-0.81773365
000WX2-E,20183,0.13583963,-0.81827188
000WX2-E,20184,0.09786471,-0.83603185
000WX2-E,20191,0.10913757,-0.83075982
000WX2-E,20192,0.086608224,-0.84129626
000WX2-E,20193,0.090157151,-0.8396365
000WX2-E,20194,0.1171068,-0.8270328
000WX2-E,20201,0.052067351,-0.85745019
000WX2-E,20202,0.079812549,-0.84447443
000WX2-E,20203,0.076842405,-0.84586346
000WX2-E,20204,0.081589222,-0.84364349
000WX2-E,20211,0.093262769,-0.83818406
000WX2-E,20212,0.087632224,-0.84081733
000WX2-E,20213,0.095859379,-0.83696967
000WX2-E,20214,0.10807666,-0.83125597
000WX2-E,20221,0.098935284,-0.83553118
000X16-E,20152,2.1502199,0.12380578
000X16-E,20153,2.2261813,0.1593311
000X16-E,20154,2.1540678,0.12560531
000X16-E,20161,2.0357816,0.070285715
000X16-E,20162,2.1839256,0.13956913
000X16-E,20163,2.1584437,0.12765184
000X16-E,20164,2.1954031,0.14493687
000X16-E,20171,2.3926222,0.23717156
000X16-E,20172,2.4361782,0.25754166
000X16-E,20173,2.4726305,0.27458954
000X16-E,20174,2.6105759,0.33910331
000X16-E,20181,2.7127516,0.38688844
000X16-E,20182,2.9255831,0.48642468
000X16-E,20183,3.0089943,0.52543414
000X16-E,20184,2.1540952,0.12561814
000X16-E,20191,2.8413365,0.44702452
000X16-E,20192,2.9104867,0.47936442
000X16-E,20193,3.0272202,0.53395796
000X16-E,20194,2.605547,0.33675137
000X16-E,20201,2.11974,0.10955105
000X16-E,20202,2.1484435,0.12297497
000X16-E,20203,2.4241152,0.25190008
000X16-E,20204,2.6823113,0.37265223
000X16-E,20211,2.739953,0.39960992
000X16-E,20212,2.9038141,0.47624382
000X16-E,20213,2.9125152,0.48031309
000X16-E,20214,2.9130404,0.48055875
000X16-E,20221,2.7943137,0.42503309
000X58-E,20152,1.2285124,-0.30725488
000X58-E,20153,1.0093157,-0.40976793
000X58-E,20154,1.0720205,-0.38044238
000X58-E,20161,0.93772292,-0.44325018
000X58-E,20162,1.0146438,-0.40727612
000X58-E,20163,1.3088758,-0.26967081
000X58-E,20164,1.2657011,-0.28986263
000X58-E,20171,1.6466354,-0.1117087
000X58-E,20172,1.018903,-0.4052842
000X58-E,20173,1.2030462,-0.31916481
000X58-E,20174,0.95722997,-0.43412721
000X58-E,20181,1.0125268,-0.40826622
000X58-E,20182,0.80237389,-0.50654972
000X58-E,20183,0.82768106,-0.49471414
000X58-E,20184,0.76602554,-0.52354896
000X58-E,20191,0.90445608,-0.4588083
000X58-E,20192,0.82862496,-0.49427271
000X58-E,20193,0.88746274,-0.46675566
000X58-E,20194,0.99794585,-0.41508535
000X58-E,20201,0.7308991,-0.53997678
000X58-E,20202,0.71972638,-0.54520196
000X58-E,20203,0.66406971,-0.57123125
000X58-E,20204,1.5900518,-0.13817152
000X58-E,20211,1.9314923,0.021512095
000X58-E,20212,2.5005705,0.28765643
000X58-E,20213,2.3152328,0.20097835
000X58-E,20214,2.3764715,0.22961827
000X58-E,20221,2.352155,0.21824598
000X5K-E,20152,1.6515729,-0.10939953
000X5K-E,20153,1.4537126,-0.20193411
000X5K-E,20154,1.3690294,-0.24153842
000X5K-E,20161,1.5460712,-0.15874019
000X5K-E,20162,1.6536415,-0.10843214
000X5K-E,20163,1.7581391,-0.059561063
000X5K-E,20164,1.685943,-0.093325473
000X5K-E,20171,2.0620959,0.082592264
000X5K-E,20172,2.0053117,0.056035668
000X5K-E,20173,2.1305819,0.11462152
000X5K-E,20174,2.3490326,0.21678574
000X5K-E,20181,2.1652422,0.13083135
000X5K-E,20182,2.2373581,0.16455823
000X5K-E,20183,2.5283399,0.30064347
000X5K-E,20184,2.0493326,0.076623194
000X5K-E,20191,2.7165592,0.38866916
000X5K-E,20192,3.1142757,0.57467169
000X5K-E,20193,3.3520992,0.6858961
000X5K-E,20194,3.2714961,0.64819992
000X5K-E,20201,2.686105,0.37442648
000X5K-E,20202,4.0155597,0.99618071
000X5K-E,20203,4.2376232,1.1000346
000X5K-E,20204,4.9404531,1.4287313
000X5K-E,20211,4.7118168,1.3218036
000X5K-E,20212,5.0449715,1.4776121
000X5K-E,20213,5.3807864,1.6346648
000X5K-E,20214,6.4602776,2.1395171
000X5K-E,20221,5.7320781,1.7989556
000X5W-E,20152,1.1927805,-0.32396582
000X5W-E,20153,1.201472,-0.31990099
000X5W-E,20154,1.2866063,-0.28008574
000X5W-E,20161,1.9731376,0.040988605
000X5W-E,20162,2.1844282,0.13980418
000X5W-E,20163,2.0378163,0.071237274
000X5W-E,20164,1.8110195,-0.034830157
000X5W-E,20171,1.556061,-0.15406817
000X5W-E,20172,1.5278795,-0.16724803
000X5W-E,20173,1.5891623,-0.13858747
000X5W-E,20174,1.7820783,-0.048365302
000X5W-E,20181,1.6990577,-0.087192044
000X5W-E,20182,1.9527731,0.031464603
000X5W-E,20183,2.0437613,0.074017599
000X5W-E,20184,1.8023887,-0.038866613
000X5W-E,20191,1.8487009,-0.017207492
000X5W-E,20192,1.9978006,0.052522887
000X5W-E,20193,2.2387066,0.16518888
000X5W-E,20194,2.4292295,0.25429192
000X5W-E,20201,1.224021,-0.30935541
000X5W-E,20202,1.4322914,-0.2119523
000X5W-E,20203,1.5485793,-0.15756719
000X5W-E,20204,1.6715807,-0.1000424
000X5W-E,20211,1.7672422,-0.055303778
000X5W-E,20212,1.7685974,-0.054669999
000X5W-E,20213,1.8236133,-0.028940363
000X5W-E,20214,1.8805465,-0.002314078
000X5W-E,20221,1.8745571,-0.005115137
000XKX-E,20152,3.2693949,0.64721721
000XKX-E,20153,3.1128557,0.57400757
000XKX-E,20154,3.1477785,0.59034014
000XKX-E,20161,3.1155405,0.5752632
000XKX-E,20162,3.7024684,0.84975541
000XKX-E,20163,3.6406415,0.82084042
000XKX-E,20164,3.3964369,0.70663178
000XKX-E,20171,2.4993742,0.28709689
000XKX-E,20172,2.8858931,0.46786261
000XKX-E,20173,2.9479413,0.49688107
000XKX-E,20174,3.1145976,0.57482225
000XKX-E,20181,3.7057409,0.85128587
000XKX-E,20182,3.5739837,0.78966618
000XKX-E,20183,4.7637553,1.346094
000XKX-E,20184,3.4304888,0.72255707
000XKX-E,20191,4.0051532,0.99131387
000XKX-E,20192,4.2801137,1.1199063
000XKX-E,20193,3.9593823,0.96990794
000XKX-E,20194,4.439589,1.1944891
000XKX-E,20201,3.7777336,0.88495511
000XKX-E,20202,5.0507779,1.4803276
000XKX-E,20203,4.7781343,1.3528187
000XKX-E,20204,6.0467806,1.9461343
000XKX-E,20211,7.2176061,2.4937015
000XKX-E,20212,8.4683247,3.0786328
000XKX-E,20213,9.1208506,3.3838036
000XKX-E,20214,8.9833899,3.3195167
000XKX-E,20221,7.4942656,2.6230886
000XLT-E,20152,1.411859,-0.22150801
000XLT-E,20153,1.3221864,-0.26344579
000XLT-E,20154,1.4124185,-0.22124638
000XLT-E,20161,1.6603709,-0.10528491
000XLT-E,20162,1.9323814,0.021927888
000XLT-E,20163,1.8493062,-0.016924387
000XLT-E,20164,1.8244129,-0.028566383
000XLT-E,20171,1.6646777,-0.10327073
000XLT-E,20172,1.7665912,-0.055608239
000XLT-E,20173,1.9183623,0.015371474
000XLT-E,20174,1.8133419,-0.033744067
000XLT-E,20181,1.8738022,-0.005468211
000XLT-E,20182,1.9780728,0.043296654
000XLT-E,20183,1.9652195,0.037285488
000XLT-E,20184,1.8931944,0.003601084
000XLT-E,20191,2.2209249,0.15687279
000XLT-E,20192,2.4204836,0.25020167
000XLT-E,20193,2.5103328,0.29222199
000XLT-E,20194,2.761986,0.4099142
000XLT-E,20201,2.026412,0.065903768
000XLT-E,20202,2.4977975,0.28635952
000XLT-E,20203,2.3944197,0.23801218
000XLT-E,20204,2.6795251,0.37134922
000XLT-E,20211,2.7634833,0.41061443
000XLT-E,20212,2.6571882,0.36090276
000XLT-E,20213,2.5032761,0.28892174
000XLT-E,20214,2.2392683,0.16545159
000XLT-E,20221,2.4212687,0.25056884
000XNK-E,20152,1.5368696,-0.16304353
000XNK-E,20153,1.4264853,-0.21466766
000XNK-E,20154,1.6667662,-0.10229403
000XNK-E,20161,1.7278527,-0.073725305
000XNK-E,20162,1.6614827,-0.10476498
000XNK-E,20163,1.8456714,-0.018624302
000XNK-E,20164,1.850136,-0.016536303
000XNK-E,20171,2.1903656,0.14258094
000XNK-E,20172,1.9716325,0.04028469
000XNK-E,20173,2.387949,0.23498601
000XNK-E,20174,2.6412623,0.35345459
000XNK-E,20181,2.9717543,0.50801784
000XNK-E,20182,2.4843447,0.28006798
000XNK-E,20183,2.3918493,0.23681007
000XNK-E,20184,2.0781977,0.090122707
000XNK-E,20191,2.6367295,0.35133472
000XNK-E,20192,3.0737453,0.55571657
000XNK-E,20193,3.6466558,0.82365316
000XNK-E,20194,4.1001306,1.0357325
000XNK-E,20201,3.2001026,0.61481088
000XNK-E,20202,4.3115616,1.1346138
000XNK-E,20203,3.8390467,0.91362983
000XNK-E,20204,5.4508619,1.6674374
000XNK-E,20211,5.4487009,1.6664268
000XNK-E,20212,5.5669765,1.7217414
000XNK-E,20213,4.7871485,1.3570344
000XNK-E,20214,6.9974079,2.3907201
000XNK-E,20221,5.3205171,1.6064782
000XNY-E,20152,3.0566459,0.5477196
000XNY-E,20153,3.0729518,0.55534548
000XNY-E,20154,3.42575,0.72034079
000XNY-E,20161,3.6798437,0.83917439
000XNY-E,20162,4.0091128,0.99316573
000XNY-E,20163,4.3417168,1.1487167
000XNY-E,20164,4.4387312,1.194088
000XNY-E,20171,5.0401177,1.4753422
000XNY-E,20172,4.6627874,1.2988738
000XNY-E,20173,5.24231,1.5699027
000XNY-E,20174,5.8344827,1.8468477
000XNY-E,20181,5.8339438,1.8465956
000XNY-E,20182,5.8419943,1.8503608
000XNY-E,20183,5.6160455,1.7446898
000XNY-E,20184,5.2968044,1.5953884
000XNY-E,20191,5.7076859,1.7875478
000XNY-E,20192,6.193542,2.0147712
000XNY-E,20193,6.7063718,2.2546093
000XNY-E,20194,6.6556969,2.2309101
000XNY-E,20201,5.3985524,1.6429735
000XNY-E,20202,6.6798277,2.2421954
000XNY-E,20203,7.1833696,2.47769
000XNY-E,20204,7.7857394,2.7594039
000XNY-E,20211,8.8822927,3.2722359
000XNY-E,20212,8.619792,3.1494706
000XNY-E,20213,7.6247234,2.6841006
000XNY-E,20214,7.0536942,2.4170439
000XNY-E,20221,6.699224,2.2512667
000XP9-E,20152,0.82895845,-0.49411672
000XP9-E,20153,0.69838369,-0.55518341
000XP9-E,20154,0.78167623,-0.51622951
000XP9-E,20161,0.64968294,-0.5779596
000XP9-E,20162,0.65374649,-0.57605922
000XP9-E,20163,0.70620656,-0.55152488
000XP9-E,20164,0.85436887,-0.4822329
000XP9-E,20171,0.81839156,-0.4990586
000XP9-E,20172,0.79925191,-0.50800979
000XP9-E,20173,0.89844251,-0.46162069
000XP9-E,20174,0.97177035,-0.42732701
000XP9-E,20181,1.0217061,-0.40397325
000XP9-E,20182,1.1591898,-0.3396754
000XP9-E,20183,1.2103021,-0.3157714
000XP9-E,20184,0.78335661,-0.51544362
000XP9-E,20191,0.81814307,-0.49917483
000XP9-E,20192,0.83439511,-0.49157414
000XP9-E,20193,0.74803156,-0.5319643
000XP9-E,20194,0.6778878,-0.56476885
000XP9-E,20201,0.38074157,-0.70373708
000XP9-E,20202,0.48388079,-0.65550131
000XP9-E,20203,0.51887017,-0.63913763
000XP9-E,20204,0.71628082,-0.54681337
000XP9-E,20211,0.82561088,-0.4956823
000XP9-E,20212,1.0092983,-0.40977606
000XP9-E,20213,1.0247607,-0.40254468
000XP9-E,20214,1.075177,-0.37896621
000XP9-E,20221,1.0112865,-0.40884626
000XRR-E,20152,4.1220555,1.0459863
000XRR-E,20153,4.15488,1.0613376
000XRR-E,20154,4.3204465,1.138769
000XRR-E,20161,4.5675054,1.2543126
000XRR-E,20162,4.5104575,1.2276326
000XRR-E,20163,4.0945435,1.0331196
000XRR-E,20164,4.2624378,1.1116397
000XRR-E,20171,4.3617659,1.1580931
000XRR-E,20172,3.9779711,0.97860146
000XRR-E,20173,3.6460013,0.82334709
000XRR-E,20174,3.7524502,0.87313074
000XRR-E,20181,4.0059738,0.99169767
000XRR-E,20182,4.6002293,1.2696167
000XRR-E,20183,5.0107951,1.4616287
000XRR-E,20184,3.9245167,0.95360208
000XRR-E,20191,4.6844487,1.3090042
000XRR-E,20192,4.54425,1.2434366
000XRR-E,20193,4.4848466,1.2156551
000XRR-E,20194,5.1281762,1.516525
000XRR-E,20201,2.5462132,0.30900237
000XRR-E,20202,2.649955,0.35751998
000XRR-E,20203,2.7472751,0.40303427
000XRR-E,20204,3.3957794,0.70632428
000XRR-E,20211,3.1388619,0.58617008
000XRR-E,20212,3.061583,0.55002862
000XRR-E,20213,2.5136156,0.29375729
000XRR-E,20214,2.9390743,0.49273416
000XRR-E,20221,2.3495693,0.21703674
000XS9-E,20152,0.78314197,-0.515544
000XS9-E,20153,0.69921309,-0.55479556
000XS9-E,20154,0.63052332,-0.58692014
000XS9-E,20161,0.56750798,-0.61639088
000XS9-E,20162,0.49784949,-0.64896852
000XS9-E,20163,0.52061427,-0.63832194
000XS9-E,20164,0.51704931,-0.6399892
000XS9-E,20171,0.61696011,-0.59326333
000XS9-E,20172,0.65501869,-0.57546419
000XS9-E,20173,0.64792937,-0.5787797
000XS9-E,20174,0.77873927,-0.51760304
000XS9-E,20181,0.68271685,-0.56251043
000XS9-E,20182,0.57066667,-0.61491364
000XS9-E,20183,0.48922759,-0.65300077
000XS9-E,20184,0.46769223,-0.66307235
000XS9-E,20191,0.52641541,-0.63560891
000XS9-E,20192,0.51266503,-0.64203966
000XS9-E,20193,0.55152565,-0.62386543
000XS9-E,20194,0.50607771,-0.64512038
000XS9-E,20201,0.23042822,-0.77403504
000XS9-E,20202,0.37871802,-0.70468348
000XS9-E,20203,0.58269089,-0.60929018
000XS9-E,20204,0.49040654,-0.65244937
000XS9-E,20211,0.64293343,-0.5811162
000XS9-E,20212,0.64987284,-0.57787079
000XS9-E,20213,0.59745187,-0.60238683
000XS9-E,20214,0.75515455,-0.52863306
000XS9-E,20221,0.48878571,-0.65320742
000XSK-E,20152,0.36597082,-0.71064502
000XSK-E,20153,0.34623817,-0.71987349
000XSK-E,20154,0.35508397,-0.71573651
000XSK-E,20161,0.31845659,-0.73286629
000XSK-E,20162,0.34572026,-0.72011572
000XSK-E,20163,0.34660935,-0.71969992
000XSK-E,20164,0.40830031,-0.69084853
000XSK-E,20171,0.41123855,-0.6894744
000XSK-E,20172,0.39635903,-0.69643319
000XSK-E,20173,0.40516022,-0.69231707
000XSK-E,20174,0.44609967,-0.67317069
000XSK-E,20181,0.41336909,-0.68847799
000XSK-E,20182,0.40407348,-0.69282532
000XSK-E,20183,0.41479349,-0.68781179
000XSK-E,20184,0.35994139,-0.71346486
000XSK-E,20191,0.37459135,-0.70661342
000XSK-E,20192,0.39569917,-0.69674176
000XSK-E,20193,0.40507302,-0.69235784
000XSK-E,20194,0.43873993,-0.67661262
000XSK-E,20201,0.3048833,-0.73921418
000XSK-E,20202,0.28694859,-0.74760181
000XSK-E,20203,0.30348751,-0.73986697
000XSK-E,20204,0.34216252,-0.72177958
000XSK-E,20211,0.3985194,-0.69542283
000XSK-E,20212,0.33183953,-0.72660738
000XSK-E,20213,0.30702499,-0.73821259
000XSK-E,20214,0.31791714,-0.73311859
000XSK-E,20221,0.35509935,-0.71572936
000XZR-E,20152,0.7352466,-0.53794354
000XZR-E,20153,0.74664497,-0.5326128
000XZR-E,20154,0.91899544,-0.45200858
000XZR-E,20161,1.1178225,-0.35902187
000XZR-E,20162,1.1430305,-0.3472327
000XZR-E,20163,1.2730224,-0.28643858
000XZR-E,20164,1.0220819,-0.40379751
000XZR-E,20171,1.0178795,-0.40576285
000XZR-E,20172,1.01718,-0.40609002
000XZR-E,20173,0.92106676,-0.45103988
000XZR-E,20174,1.0611627,-0.38552034
000XZR-E,20181,0.95907849,-0.43326268
000XZR-E,20182,0.90100026,-0.46042448
000XZR-E,20183,0.76066172,-0.52605748
000XZR-E,20184,0.67076093,-0.56810194
000XZR-E,20191,0.78430545,-0.51499987
000XZR-E,20192,0.90636712,-0.45791453
000XZR-E,20193,0.93313754,-0.44539467
000XZR-E,20194,1.0105053,-0.40921158
000XZR-E,20201,0.62478948,-0.5896017
000XZR-E,20202,0.64188713,-0.58160555
000XZR-E,20203,0.6269539,-0.58858943
000XZR-E,20204,0.6822589,-0.56272459
000XZR-E,20211,0.76427418,-0.52436805
000XZR-E,20212,0.7804842,-0.51678699
000XZR-E,20213,0.80754203,-0.50413269
000XZR-E,20214,0.87157905,-0.4741841
000XZR-E,20221,0.88224542,-0.46919569
000Y1Z-E,20152,1.5469543,-0.15832719
000Y1Z-E,20153,1.426867,-0.21448915
000Y1Z-E,20154,1.2233011,-0.30969208
000Y1Z-E,20161,1.2072771,-0.31718615
000Y1Z-E,20162,1.3176556,-0.26556474
000Y1Z-E,20163,1.4427509,-0.20706062
000Y1Z-E,20164,1.5335076,-0.16461588
000Y1Z-E,20171,1.5368665,-0.16304499
000Y1Z-E,20172,1.5570346,-0.15361285
000Y1Z-E,20173,1.6171688,-0.12548953
000Y1Z-E,20174,1.8260965,-0.027779007
000Y1Z-E,20181,1.8041689,-0.038034022
000Y1Z-E,20182,1.8723112,-0.006165493
000Y1Z-E,20183,2.0301437,0.067649007
000Y1Z-E,20184,1.7219216,-0.076499157
000Y1Z-E,20191,1.9710884,0.040030237
000Y1Z-E,20192,1.9398216,0.025407497
000Y1Z-E,20193,1.8412942,-0.020671435
000Y1Z-E,20194,2.0349975,0.069918983
000Y1Z-E,20201,1.5647821,-0.14998952
000Y1Z-E,20202,1.8051374,-0.037581097
000Y1Z-E,20203,2.0975454,0.099171154
000Y1Z-E,20204,2.2486775,0.16985203
000Y1Z-E,20211,2.3780727,0.23036711
000Y1Z-E,20212,2.3536811,0.21895972
000Y1Z-E,20213,2.0497532,0.076819882
000Y1Z-E,20214,2.5495422,0.3105593
000Y1Z-E,20221,2.6803894,0.37175342
000Y35-E,20152,1.1953375,-0.32276997
000Y35-E,20153,1.3049686,-0.27149811
000Y35-E,20154,1.2844614,-0.28108886
000Y35-E,20161,1.3540454,-0.24854608
000Y35-E,20162,1.2960056,-0.2756899
000Y35-E,20163,1.2562008,-0.29430568
000Y35-E,20164,1.2694987,-0.28808656
000Y35-E,20171,1.2533655,-0.29563165
000Y35-E,20172,1.3414363,-0.25444308
000Y35-E,20173,1.3111966,-0.26858544
000Y35-E,20174,1.3337125,-0.2580553
000Y35-E,20181,1.2363833,-0.30357382
000Y35-E,20182,1.3033934,-0.27223483
000Y35-E,20183,1.4093714,-0.22267143
000Y35-E,20184,1.4156425,-0.21973857
000Y35-E,20191,1.606688,-0.13039114
000Y35-E,20192,1.5431694,-0.1600973
000Y35-E,20193,1.6322895,-0.11841793
000Y35-E,20194,1.4201872,-0.21761312
000Y35-E,20201,1.1108985,-0.3622601
000Y35-E,20202,1.1524776,-0.34281453
000Y35-E,20203,1.0074066,-0.41066077
000Y35-E,20204,1.1742553,-0.33262965
000Y35-E,20211,1.3608416,-0.24536765
000Y35-E,20212,1.4657899,-0.19628583
000Y35-E,20213,1.5121244,-0.17461629
000Y35-E,20214,1.7213655,-0.076759242
000Y35-E,20221,1.7095702,-0.082275614
000Y3J-E,20152,1.2702746,-0.28772366
000Y3J-E,20153,1.0217119,-0.40397051
000Y3J-E,20154,1.007817,-0.41046885
000Y3J-E,20161,1.0397638,-0.39552808
000Y3J-E,20162,1.1224883,-0.35683984
000Y3J-E,20163,1.0783924,-0.37746242
000Y3J-E,20164,1.2403653,-0.30171156
000Y3J-E,20171,1.1406933,-0.34832576
000Y3J-E,20172,1.2938864,-0.27668101
000Y3J-E,20173,1.3484071,-0.25118294
000Y3J-E,20174,1.5363418,-0.1632904
000Y3J-E,20181,1.3311126,-0.2592712
000Y3J-E,20182,1.5249053,-0.16863896
000Y3J-E,20183,1.6947613,-0.089201376
000Y3J-E,20184,1.5744343,-0.14547545
000Y3J-E,20191,1.4718357,-0.19345835
000Y3J-E,20192,1.3869212,-0.23317087
000Y3J-E,20193,1.1856033,-0.32732245
000Y3J-E,20194,1.6017174,-0.13271581
000Y3J-E,20201,1.2511715,-0.29665777
000Y3J-E,20202,1.4532429,-0.20215377
000Y3J-E,20203,1.5514883,-0.15620674
000Y3J-E,20204,1.6865231,-0.093054183
000Y3J-E,20211,1.7143017,-0.080062784
000Y3J-E,20212,1.7970064,-0.041383784
000Y3J-E,20213,1.7293788,-0.073011577
000Y3J-E,20214,2.228689,0.16050388
000Y3J-E,20221,2.1688423,0.13251503
000Y4G-E,20152,2.3467839,0.21573406
000Y4G-E,20153,2.2677002,0.1787485
000Y4G-E,20154,2.2365537,0.16418202
000Y4G-E,20161,2.379607,0.23108463
000Y4G-E,20162,2.4800105,0.27804098
000Y4G-E,20163,2.5044408,0.28946644
000Y4G-E,20164,2.4776785,0.27695036
000Y4G-E,20171,2.4303269,0.25480515
000Y4G-E,20172,2.4158163,0.24801888
000Y4G-E,20173,2.5123601,0.29317012
000Y4G-E,20174,2.2529356,0.17184348
000Y4G-E,20181,2.0276206,0.066468976
000Y4G-E,20182,2.024128,0.064835571
000Y4G-E,20183,2.1513684,0.12434289
000Y4G-E,20184,1.6754704,-0.098223284
000Y4G-E,20191,1.846224,-0.018365894
000Y4G-E,20192,1.6839417,-0.094261423
000Y4G-E,20193,1.9310467,0.021303697
000Y4G-E,20194,1.735602,-0.070101134
000Y4G-E,20201,1.3169569,-0.26589149
000Y4G-E,20202,1.5446572,-0.15940146
000Y4G-E,20203,2.3052952,0.1963308
000Y4G-E,20204,2.3324673,0.20903854
000Y4G-E,20211,2.3343375,0.20991316
000Y4G-E,20212,2.7909274,0.4234494
000Y4G-E,20213,2.4128265,0.24662064
000Y4G-E,20214,2.6841283,0.37350199
000Y4G-E,20221,2.6645072,0.36432567
000Y5Z-E,20152,1.5508437,-0.15650819
000Y5Z-E,20153,1.3424233,-0.25398144
000Y5Z-E,20154,1.2237451,-0.30948442
000Y5Z-E,20161,1.2734029,-0.28626063
000Y5Z-E,20162,1.3639566,-0.24391086
000Y5Z-E,20163,1.2404474,-0.30167314
000Y5Z-E,20164,0.99960107,-0.41431126
000Y5Z-E,20171,1.1505879,-0.34369829
000Y5Z-E,20172,1.11861,-0.3586536
000Y5Z-E,20173,0.99747598,-0.41530511
000Y5Z-E,20174,0.99963856,-0.41429371
000Y5Z-E,20181,1.0126128,-0.40822595
000Y5Z-E,20182,0.95043623,-0.43730447
000Y5Z-E,20183,1.0585006,-0.3867653
000Y5Z-E,20184,0.95719391,-0.43414405
000Y5Z-E,20191,1.0360614,-0.39725962
000Y5Z-E,20192,1.0000391,-0.4141064
000Y5Z-E,20193,1.1352141,-0.35088825
000Y5Z-E,20194,1.0767735,-0.37821952
000Y5Z-E,20201,0.7395221,-0.53594398
000Y5Z-E,20202,0.64940226,-0.57809091
000Y5Z-E,20203,0.70069879,-0.55410069
000Y5Z-E,20204,0.86699229,-0.47632921
000Y5Z-E,20211,0.8666634,-0.47648302
000Y5Z-E,20212,0.97398943,-0.4262892
000Y5Z-E,20213,0.89533389,-0.46307454
000Y5Z-E,20214,0.79590458,-0.50957525
000Y5Z-E,20221,0.85003722,-0.48425868
000Y86-E,20152,0.50079095,-0.64759284
000Y86-E,20153,0.30076274,-0.74114126
000Y86-E,20154,0.2638948,-0.75838351
000Y86-E,20161,0.28595752,-0.74806535
000Y86-E,20162,0.39115894,-0.69886512
000Y86-E,20163,0.41458315,-0.6879102
000Y86-E,20164,0.471641,-0.66122562
000Y86-E,20171,0.54553366,-0.62666774
000Y86-E,20172,0.41551018,-0.68747663
000Y86-E,20173,0.50219035,-0.64693838
000Y86-E,20174,0.65349829,-0.57617527
000Y86-E,20181,0.63356578,-0.5854972
000Y86-E,20182,0.81375456,-0.50122726
000Y86-E,20183,0.91305691,-0.45478588
000Y86-E,20184,0.55909646,-0.62032473
000Y86-E,20191,0.63882345,-0.58303833
000Y86-E,20192,0.54612297,-0.62639213
000Y86-E,20193,0.48424867,-0.65532929
000Y86-E,20194,0.53657836,-0.63085592
000Y86-E,20201,0.13280986,-0.81968886
000Y86-E,20202,0.26050049,-0.75997096
000Y86-E,20203,0.17300576,-0.80089021
000Y86-E,20204,0.29323018,-0.74466407
000Y86-E,20211,0.46220216,-0.66563994
000Y86-E,20212,0.60306996,-0.5997594
000Y86-E,20213,0.62801772,-0.58809191
000Y86-E,20214,0.75224054,-0.52999586
000Y86-E,20221,1.0204946,-0.40453985
000Y8N-E,20152,0.66891533,-0.56896508
000Y8N-E,20153,0.6519677,-0.57689106
000Y8N-E,20154,0.76982629,-0.52177143
000Y8N-E,20161,0.68080091,-0.56340647
000Y8N-E,20162,0.52714515,-0.63526762
000Y8N-E,20163,0.52849931,-0.63463432
000Y8N-E,20164,0.66977954,-0.5685609
000Y8N-E,20171,0.6459989,-0.57968253
000Y8N-E,20172,0.65624344,-0.57489145
000Y8N-E,20173,0.70802915,-0.55067247
